,european_identity,eu_migrants,noneu_migrants,socialclass,life_satisfaction,national_econ,job_situation,attachment_country,rightwing,age,gender
23641,2.0,0.0,1.0,2,3,4.0,3.0,2.0,3.0,61,1
23642,1.0,1.0,1.0,3,2,3.0,3.0,3.0,3.0,23,0
23643,2.0,1.0,1.0,2,1,4.0,3.0,3.0,3.0,42,0
23645,1.0,1.0,1.0,2,2,4.0,2.0,2.0,2.0,68,0
23646,1.0,1.0,1.0,4,2,3.0,2.0,3.0,4.0,86,1
23648,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,60,0
23649,2.0,1.0,0.0,1,2,4.0,3.0,3.0,4.0,79,1
23650,2.0,0.0,1.0,3,2,3.0,3.0,3.0,2.0,60,0
23651,2.0,1.0,1.0,3,2,4.0,3.0,3.0,1.0,77,0
23652,2.0,1.0,1.0,2,1,4.0,3.0,3.0,1.0,70,1
23653,2.0,1.0,1.0,2,2,4.0,3.0,3.0,1.0,69,1
23654,1.0,1.0,0.0,3,1,2.0,3.0,4.0,1.0,65,0
23655,2.0,1.0,1.0,3,2,3.0,2.0,3.0,2.0,38,1
23656,3.0,0.0,1.0,3,2,4.0,2.0,2.0,3.0,68,0
23657,2.0,1.0,1.0,2,2,3.0,2.0,3.0,3.0,45,0
23658,3.0,1.0,0.0,4,3,2.0,3.0,2.0,3.0,48,1
23659,2.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,80,0
23660,2.0,1.0,1.0,3,2,3.0,2.0,3.0,2.0,41,0
23661,2.0,1.0,0.0,3,2,2.0,3.0,3.0,3.0,33,0
23662,3.0,1.0,1.0,3,2,2.0,3.0,2.0,2.0,45,1
23663,3.0,0.0,1.0,3,2,3.0,2.0,2.0,3.0,59,0
23664,3.0,1.0,1.0,3,2,2.0,4.0,3.0,5.0,28,1
23665,2.0,1.0,0.0,3,2,2.0,2.0,3.0,3.0,61,0
23666,2.0,0.0,1.0,2,3,2.0,3.0,4.0,4.0,26,0
23667,1.0,0.0,0.0,3,1,1.0,1.0,4.0,5.0,38,0
23668,2.0,0.0,0.0,1,3,2.0,2.0,4.0,1.0,62,1
23669,2.0,1.0,1.0,3,4,2.0,2.0,4.0,1.0,46,1
23670,1.0,1.0,1.0,1,2,1.0,3.0,4.0,1.0,38,1
23671,2.0,1.0,0.0,3,2,2.0,3.0,3.0,5.0,44,1
23672,2.0,1.0,1.0,3,4,3.0,3.0,3.0,4.0,26,0
23673,2.0,1.0,1.0,4,3,3.0,3.0,3.0,4.0,45,1
23674,2.0,1.0,1.0,3,3,3.0,4.0,4.0,4.0,20,1
23675,2.0,1.0,1.0,3,3,3.0,4.0,4.0,4.0,37,0
23676,2.0,1.0,1.0,3,3,4.0,3.0,4.0,4.0,19,1
23677,2.0,1.0,1.0,3,3,3.0,4.0,4.0,3.0,27,0
23679,1.0,1.0,1.0,3,3,1.0,1.0,4.0,2.0,24,0
23680,1.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,32,0
23681,3.0,1.0,1.0,3,3,2.0,3.0,3.0,1.0,32,0
23685,1.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,38,0
23686,2.0,0.0,0.0,3,3,2.0,2.0,4.0,4.0,35,0
23687,2.0,1.0,0.0,1,3,2.0,3.0,4.0,4.0,27,0
23688,2.0,0.0,1.0,3,3,2.0,2.0,4.0,3.0,47,0
23693,2.0,1.0,1.0,3,3,3.0,3.0,3.0,1.0,51,1
23694,1.0,1.0,1.0,1,4,1.0,3.0,4.0,3.0,37,1
23697,2.0,1.0,1.0,3,3,2.0,3.0,4.0,5.0,28,0
23698,2.0,0.0,1.0,3,3,2.0,3.0,4.0,3.0,50,0
23701,2.0,1.0,0.0,3,4,2.0,3.0,3.0,5.0,43,1
23702,2.0,1.0,1.0,4,3,2.0,3.0,4.0,3.0,58,1
23714,2.0,1.0,1.0,4,2,2.0,3.0,3.0,5.0,45,1
23715,2.0,1.0,1.0,4,2,2.0,3.0,3.0,3.0,33,0
23716,2.0,1.0,0.0,3,1,2.0,2.0,2.0,1.0,60,1
23718,1.0,1.0,0.0,2,3,3.0,3.0,3.0,2.0,60,0
23719,1.0,0.0,1.0,2,3,4.0,3.0,3.0,4.0,49,0
23720,1.0,1.0,1.0,2,3,4.0,2.0,2.0,2.0,56,1
23721,2.0,1.0,0.0,1,3,4.0,3.0,4.0,3.0,69,1
23722,1.0,1.0,0.0,1,1,4.0,3.0,3.0,4.0,30,0
23723,1.0,1.0,0.0,2,3,4.0,2.0,3.0,2.0,68,0
23724,3.0,1.0,1.0,2,2,3.0,3.0,3.0,4.0,45,0
23725,1.0,1.0,1.0,2,3,4.0,2.0,4.0,2.0,64,0
23726,3.0,1.0,1.0,2,2,4.0,2.0,4.0,3.0,49,0
23727,2.0,1.0,1.0,2,2,4.0,3.0,4.0,4.0,26,0
23728,2.0,1.0,0.0,2,2,3.0,2.0,3.0,5.0,63,1
23729,2.0,1.0,1.0,2,2,3.0,3.0,3.0,4.0,66,1
23730,2.0,0.0,1.0,2,2,3.0,4.0,3.0,3.0,58,1
23731,3.0,0.0,1.0,3,3,2.0,3.0,3.0,3.0,75,0
23732,2.0,1.0,1.0,2,2,4.0,3.0,3.0,5.0,30,0
23733,3.0,1.0,1.0,2,3,2.0,2.0,3.0,2.0,17,0
23734,4.0,1.0,0.0,2,2,4.0,2.0,3.0,1.0,70,0
23735,3.0,1.0,1.0,2,2,2.0,3.0,4.0,4.0,61,1
23736,2.0,0.0,0.0,2,1,4.0,4.0,3.0,3.0,40,0
23737,2.0,1.0,0.0,3,2,4.0,3.0,2.0,2.0,60,1
23738,3.0,1.0,1.0,1,2,2.0,3.0,3.0,4.0,60,0
23739,1.0,1.0,1.0,2,2,3.0,4.0,4.0,3.0,58,0
23740,2.0,1.0,0.0,4,2,4.0,3.0,3.0,4.0,20,1
23741,2.0,0.0,0.0,2,2,3.0,3.0,3.0,1.0,73,0
23742,2.0,1.0,1.0,2,1,4.0,4.0,3.0,3.0,19,1
23743,2.0,1.0,1.0,4,2,3.0,3.0,3.0,4.0,65,1
23744,2.0,0.0,0.0,2,3,2.0,3.0,3.0,2.0,33,0
23745,2.0,1.0,1.0,3,1,2.0,2.0,3.0,3.0,16,0
23746,1.0,1.0,1.0,1,1,4.0,3.0,4.0,4.0,56,0
23747,2.0,1.0,1.0,2,2,4.0,2.0,2.0,4.0,37,0
23748,1.0,1.0,1.0,1,1,2.0,3.0,3.0,5.0,40,0
23749,2.0,0.0,1.0,2,2,4.0,4.0,4.0,2.0,73,0
23750,2.0,1.0,1.0,3,2,2.0,3.0,3.0,5.0,28,0
23752,1.0,0.0,0.0,1,2,4.0,3.0,2.0,4.0,49,0
23753,1.0,1.0,0.0,2,2,2.0,3.0,3.0,4.0,67,1
23754,3.0,1.0,0.0,3,2,4.0,3.0,3.0,3.0,44,1
23755,2.0,1.0,1.0,2,1,2.0,3.0,3.0,5.0,68,0
23756,2.0,1.0,0.0,2,3,2.0,3.0,3.0,4.0,60,0
23759,2.0,1.0,1.0,5,4,2.0,4.0,3.0,3.0,37,0
23774,2.0,1.0,0.0,4,3,1.0,3.0,3.0,5.0,42,0
23775,1.0,0.0,0.0,4,4,1.0,4.0,3.0,5.0,40,0
23778,2.0,0.0,0.0,1,2,2.0,3.0,4.0,5.0,63,0
23779,3.0,1.0,0.0,1,3,4.0,4.0,3.0,1.0,25,1
23783,1.0,0.0,0.0,1,1,1.0,1.0,4.0,3.0,54,1
23784,2.0,1.0,0.0,1,2,2.0,2.0,3.0,4.0,46,0
23785,2.0,0.0,0.0,2,3,2.0,3.0,4.0,3.0,49,0
23786,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,25,1
23787,2.0,0.0,0.0,2,3,3.0,3.0,4.0,3.0,59,1
23789,2.0,0.0,0.0,3,3,3.0,3.0,4.0,2.0,49,1
23790,2.0,0.0,0.0,1,3,2.0,3.0,3.0,4.0,35,0
23791,1.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,67,0
23792,2.0,1.0,0.0,1,3,3.0,3.0,4.0,2.0,43,0
23793,2.0,1.0,0.0,1,3,3.0,3.0,4.0,3.0,43,0
23798,2.0,1.0,0.0,5,3,2.0,3.0,4.0,4.0,60,0
23800,1.0,1.0,1.0,3,3,1.0,3.0,4.0,5.0,50,1
23802,2.0,1.0,0.0,3,3,2.0,3.0,4.0,5.0,50,1
23803,2.0,0.0,0.0,3,2,2.0,3.0,4.0,3.0,40,1
23804,2.0,0.0,0.0,1,2,2.0,2.0,4.0,5.0,59,1
23806,2.0,1.0,1.0,3,3,2.0,4.0,4.0,4.0,38,1
23808,2.0,1.0,1.0,3,3,2.0,4.0,4.0,4.0,38,1
23810,1.0,1.0,0.0,1,1,1.0,1.0,4.0,3.0,52,0
23812,4.0,1.0,0.0,1,2,3.0,1.0,3.0,4.0,37,0
23816,2.0,1.0,1.0,3,3,3.0,4.0,4.0,5.0,38,1
23817,2.0,1.0,1.0,3,4,3.0,3.0,4.0,5.0,46,0
23819,2.0,1.0,1.0,3,2,2.0,2.0,4.0,4.0,48,0
23822,2.0,1.0,1.0,3,3,2.0,3.0,4.0,5.0,51,0
23823,2.0,1.0,1.0,3,1,2.0,3.0,4.0,4.0,26,1
23824,2.0,1.0,1.0,2,3,2.0,2.0,4.0,4.0,37,0
23825,2.0,1.0,1.0,3,3,2.0,2.0,3.0,4.0,43,0
23826,2.0,0.0,0.0,3,2,2.0,2.0,4.0,3.0,31,1
23828,1.0,1.0,1.0,1,2,2.0,3.0,3.0,3.0,35,0
23830,1.0,0.0,0.0,3,4,2.0,4.0,4.0,4.0,27,0
23832,2.0,1.0,1.0,3,3,1.0,1.0,3.0,5.0,35,0
23833,1.0,1.0,1.0,1,3,2.0,2.0,3.0,3.0,40,0
23834,2.0,1.0,0.0,3,3,2.0,3.0,3.0,3.0,47,1
23837,3.0,1.0,1.0,2,3,2.0,3.0,4.0,3.0,25,0
23838,2.0,1.0,1.0,2,3,2.0,3.0,3.0,3.0,50,1
23839,2.0,1.0,1.0,3,2,2.0,3.0,4.0,5.0,58,0
23853,2.0,1.0,1.0,3,2,3.0,2.0,4.0,4.0,26,0
23869,3.0,1.0,1.0,1,4,3.0,3.0,3.0,2.0,19,1
23870,2.0,0.0,0.0,3,3,2.0,4.0,4.0,2.0,53,0
23871,2.0,1.0,0.0,1,3,3.0,3.0,4.0,1.0,70,1
23872,2.0,1.0,0.0,1,2,2.0,2.0,4.0,3.0,18,1
23873,2.0,0.0,0.0,3,3,1.0,1.0,2.0,3.0,64,0
23875,2.0,0.0,0.0,1,3,2.0,1.0,3.0,3.0,40,1
23876,2.0,0.0,0.0,1,3,3.0,3.0,3.0,3.0,45,1
23877,2.0,0.0,0.0,1,3,1.0,3.0,3.0,5.0,50,0
23878,2.0,0.0,0.0,1,3,3.0,2.0,3.0,3.0,25,1
23880,1.0,0.0,0.0,1,1,1.0,2.0,2.0,1.0,36,0
23881,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,50,0
23883,2.0,1.0,1.0,1,3,3.0,3.0,3.0,4.0,45,0
23885,2.0,1.0,0.0,3,3,3.0,3.0,4.0,5.0,62,1
23886,2.0,1.0,0.0,3,3,3.0,3.0,4.0,1.0,38,0
23887,2.0,1.0,1.0,1,3,2.0,3.0,3.0,4.0,35,1
23888,2.0,1.0,0.0,3,4,1.0,3.0,4.0,3.0,34,0
23889,1.0,0.0,0.0,1,3,2.0,2.0,3.0,3.0,49,0
23891,2.0,0.0,1.0,1,2,1.0,1.0,4.0,1.0,22,1
23892,2.0,1.0,0.0,1,4,3.0,4.0,4.0,5.0,43,1
23895,2.0,1.0,1.0,1,3,3.0,4.0,4.0,1.0,47,1
23897,3.0,1.0,1.0,3,3,2.0,1.0,4.0,5.0,29,1
23898,2.0,0.0,0.0,2,2,2.0,1.0,4.0,1.0,51,1
23901,2.0,1.0,1.0,3,3,2.0,2.0,3.0,4.0,29,1
23902,2.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,41,0
23904,2.0,0.0,0.0,3,3,2.0,3.0,4.0,4.0,41,0
23906,2.0,1.0,1.0,3,3,2.0,2.0,3.0,4.0,49,0
23907,2.0,1.0,1.0,3,2,2.0,2.0,3.0,4.0,55,0
23908,2.0,1.0,1.0,3,3,2.0,3.0,4.0,5.0,40,1
23911,1.0,1.0,0.0,2,1,4.0,3.0,3.0,2.0,43,0
23912,2.0,1.0,0.0,2,3,3.0,3.0,4.0,5.0,37,0
23913,1.0,1.0,1.0,4,2,2.0,2.0,3.0,4.0,27,0
23914,1.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,34,1
23916,1.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,20,1
23917,1.0,0.0,0.0,1,3,3.0,3.0,4.0,1.0,68,0
23926,1.0,0.0,0.0,1,3,2.0,3.0,3.0,5.0,62,0
23929,1.0,0.0,0.0,1,3,2.0,2.0,3.0,3.0,40,1
23930,1.0,1.0,1.0,1,3,2.0,2.0,4.0,1.0,40,1
23931,2.0,1.0,1.0,3,3,4.0,4.0,4.0,4.0,43,0
23932,2.0,1.0,1.0,2,3,2.0,3.0,4.0,4.0,57,0
23934,2.0,1.0,1.0,3,3,3.0,3.0,4.0,1.0,57,1
23944,2.0,1.0,1.0,2,3,3.0,4.0,4.0,3.0,42,1
23945,2.0,1.0,1.0,1,3,3.0,3.0,4.0,4.0,35,0
23948,1.0,0.0,0.0,1,4,2.0,3.0,3.0,3.0,45,0
23949,2.0,1.0,1.0,1,3,1.0,3.0,2.0,3.0,31,0
23950,2.0,0.0,0.0,1,3,2.0,3.0,3.0,5.0,49,1
23951,2.0,0.0,0.0,1,3,2.0,2.0,3.0,5.0,52,0
23952,2.0,0.0,0.0,3,3,2.0,2.0,3.0,3.0,52,0
23953,2.0,0.0,0.0,1,3,2.0,2.0,2.0,3.0,43,0
23954,3.0,0.0,0.0,1,3,1.0,1.0,3.0,3.0,43,0
23955,2.0,1.0,1.0,1,3,3.0,3.0,3.0,3.0,55,1
23956,3.0,1.0,1.0,5,4,4.0,4.0,3.0,1.0,62,0
23965,2.0,1.0,1.0,3,3,2.0,2.0,4.0,2.0,45,0
23969,2.0,1.0,1.0,3,2,2.0,2.0,4.0,4.0,33,0
23970,2.0,1.0,1.0,1,3,3.0,3.0,4.0,4.0,58,0
23972,2.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,40,1
23973,2.0,0.0,1.0,1,2,2.0,2.0,2.0,2.0,51,1
23978,2.0,1.0,0.0,5,3,2.0,3.0,3.0,5.0,28,1
23984,2.0,1.0,0.0,4,2,2.0,3.0,3.0,5.0,35,0
23986,1.0,0.0,0.0,4,3,2.0,3.0,3.0,5.0,41,0
23987,2.0,1.0,0.0,5,3,2.0,3.0,3.0,5.0,52,1
23989,2.0,1.0,1.0,5,2,2.0,3.0,2.0,5.0,35,1
23990,2.0,1.0,1.0,3,1,2.0,2.0,3.0,5.0,62,0
23991,2.0,1.0,1.0,3,2,2.0,2.0,3.0,3.0,40,0
23992,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,72,0
23993,2.0,1.0,0.0,1,3,3.0,3.0,3.0,3.0,65,0
23994,2.0,1.0,0.0,3,3,2.0,3.0,3.0,3.0,77,1
23995,1.0,1.0,0.0,1,2,2.0,3.0,4.0,1.0,82,0
23997,3.0,1.0,1.0,4,3,2.0,3.0,4.0,4.0,58,0
23998,2.0,0.0,0.0,1,2,2.0,2.0,4.0,4.0,24,1
23999,1.0,1.0,0.0,1,3,1.0,3.0,4.0,5.0,36,1
24001,2.0,1.0,0.0,1,2,1.0,3.0,4.0,5.0,37,1
24002,1.0,1.0,0.0,1,2,2.0,3.0,4.0,2.0,53,1
24007,1.0,1.0,0.0,4,3,2.0,3.0,4.0,4.0,38,0
24009,2.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,28,1
24011,2.0,0.0,0.0,3,4,2.0,4.0,4.0,4.0,26,0
24012,2.0,0.0,0.0,3,3,2.0,3.0,4.0,1.0,63,1
24013,1.0,0.0,0.0,3,3,2.0,3.0,4.0,4.0,45,1
24015,1.0,0.0,1.0,3,3,2.0,3.0,3.0,5.0,38,1
24017,1.0,1.0,1.0,1,3,2.0,2.0,3.0,4.0,35,1
24018,1.0,1.0,1.0,3,3,2.0,2.0,4.0,4.0,50,1
24020,2.0,1.0,1.0,5,2,2.0,3.0,3.0,5.0,32,1
24022,2.0,1.0,1.0,3,3,2.0,3.0,4.0,5.0,56,1
24025,2.0,1.0,1.0,3,3,2.0,1.0,4.0,3.0,56,1
24026,2.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,42,1
24027,2.0,1.0,1.0,3,3,3.0,3.0,4.0,5.0,36,0
24035,2.0,1.0,0.0,3,3,3.0,3.0,4.0,4.0,35,0
24037,1.0,1.0,1.0,3,2,2.0,2.0,3.0,2.0,68,0
24038,1.0,1.0,1.0,3,3,2.0,2.0,2.0,5.0,20,0
24039,2.0,0.0,1.0,3,3,2.0,2.0,4.0,3.0,24,1
24040,2.0,1.0,1.0,3,3,1.0,2.0,3.0,3.0,28,0
24041,2.0,1.0,1.0,3,3,2.0,1.0,4.0,3.0,32,0
24042,1.0,1.0,1.0,3,2,3.0,2.0,4.0,3.0,21,1
24043,2.0,1.0,1.0,3,3,3.0,2.0,3.0,3.0,43,0
24044,2.0,1.0,1.0,3,3,2.0,1.0,4.0,1.0,62,0
24045,1.0,1.0,1.0,3,2,2.0,1.0,3.0,1.0,56,1
24046,2.0,1.0,1.0,3,3,2.0,1.0,3.0,3.0,43,0
24047,1.0,1.0,1.0,1,2,2.0,1.0,4.0,5.0,53,1
24048,1.0,1.0,1.0,1,2,2.0,1.0,4.0,5.0,67,1
24049,2.0,1.0,1.0,3,3,2.0,1.0,4.0,5.0,70,1
24050,1.0,1.0,1.0,3,3,1.0,1.0,3.0,3.0,24,0
24051,2.0,0.0,0.0,3,2,1.0,1.0,4.0,3.0,55,1
24052,1.0,1.0,1.0,3,4,3.0,2.0,4.0,5.0,19,1
24053,2.0,1.0,1.0,3,3,2.0,1.0,4.0,3.0,67,1
24057,2.0,1.0,0.0,1,2,2.0,3.0,4.0,5.0,57,1
24058,2.0,1.0,0.0,3,3,2.0,3.0,4.0,5.0,48,0
24065,2.0,1.0,0.0,3,3,2.0,3.0,4.0,5.0,51,1
24070,1.0,1.0,0.0,3,2,1.0,1.0,1.0,3.0,44,0
24081,2.0,0.0,0.0,3,2,1.0,2.0,2.0,3.0,69,1
24090,1.0,0.0,0.0,1,3,2.0,3.0,3.0,3.0,55,0
24092,1.0,0.0,0.0,1,3,2.0,2.0,3.0,3.0,47,0
24094,1.0,0.0,0.0,1,3,3.0,3.0,4.0,1.0,58,0
24095,1.0,0.0,0.0,1,3,3.0,3.0,4.0,5.0,60,1
24097,2.0,0.0,0.0,1,3,2.0,2.0,3.0,3.0,44,0
24098,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,41,0
24102,2.0,1.0,1.0,4,4,3.0,4.0,4.0,3.0,48,0
24103,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,27,0
24104,2.0,0.0,1.0,2,2,3.0,2.0,3.0,1.0,50,0
24105,2.0,0.0,0.0,3,2,4.0,2.0,3.0,4.0,61,1
24107,2.0,0.0,1.0,2,1,4.0,2.0,3.0,2.0,56,1
24108,2.0,1.0,1.0,3,2,3.0,3.0,3.0,3.0,57,1
24109,2.0,0.0,0.0,2,2,3.0,3.0,3.0,5.0,60,0
24110,2.0,1.0,1.0,2,1,3.0,2.0,3.0,2.0,67,0
24113,2.0,0.0,0.0,3,2,4.0,2.0,4.0,2.0,57,1
24114,2.0,0.0,1.0,3,3,3.0,3.0,2.0,4.0,27,1
24116,2.0,0.0,1.0,2,2,4.0,3.0,4.0,1.0,67,1
24117,2.0,1.0,1.0,1,1,2.0,2.0,3.0,4.0,60,0
24119,1.0,1.0,0.0,2,2,2.0,3.0,4.0,5.0,57,1
24120,3.0,1.0,0.0,3,1,3.0,3.0,3.0,5.0,40,1
24121,3.0,1.0,0.0,3,2,3.0,3.0,4.0,3.0,15,0
24122,3.0,0.0,1.0,5,2,3.0,3.0,4.0,5.0,33,0
24123,2.0,0.0,1.0,4,3,3.0,2.0,2.0,2.0,19,1
24124,2.0,1.0,1.0,2,2,3.0,2.0,2.0,3.0,21,0
24125,2.0,1.0,0.0,2,3,4.0,2.0,4.0,4.0,68,1
24126,2.0,0.0,0.0,2,2,2.0,2.0,2.0,2.0,17,1
24128,2.0,0.0,1.0,2,3,4.0,2.0,3.0,2.0,61,1
24130,1.0,1.0,0.0,2,2,3.0,3.0,3.0,4.0,25,1
24131,2.0,0.0,0.0,3,2,3.0,3.0,3.0,3.0,50,0
24132,1.0,1.0,0.0,1,1,3.0,3.0,3.0,3.0,21,0
24133,1.0,1.0,1.0,2,2,2.0,3.0,3.0,4.0,30,1
24134,2.0,1.0,0.0,2,2,3.0,2.0,2.0,4.0,33,1
24135,2.0,1.0,1.0,2,3,3.0,4.0,3.0,4.0,20,0
24136,2.0,0.0,1.0,3,2,2.0,2.0,2.0,3.0,36,1
24137,1.0,0.0,1.0,2,3,2.0,3.0,4.0,3.0,79,0
24138,1.0,0.0,1.0,3,3,3.0,2.0,3.0,3.0,34,0
24139,2.0,1.0,0.0,4,3,2.0,3.0,3.0,3.0,31,1
24140,2.0,0.0,0.0,3,3,2.0,3.0,3.0,3.0,28,1
24141,1.0,0.0,0.0,3,2,2.0,2.0,3.0,2.0,27,1
24146,1.0,0.0,1.0,2,2,2.0,3.0,4.0,4.0,41,1
24152,3.0,1.0,0.0,2,1,4.0,3.0,3.0,3.0,69,1
24153,3.0,1.0,0.0,2,2,4.0,3.0,2.0,5.0,62,1
24154,2.0,1.0,1.0,2,2,4.0,3.0,3.0,5.0,20,1
24155,2.0,1.0,1.0,2,1,4.0,3.0,4.0,4.0,17,0
24156,2.0,1.0,1.0,3,2,4.0,3.0,3.0,3.0,60,1
24157,2.0,1.0,1.0,2,2,4.0,2.0,3.0,2.0,67,0
24158,2.0,1.0,0.0,2,3,3.0,3.0,3.0,3.0,68,1
24159,1.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,71,1
24160,1.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,32,0
24161,2.0,0.0,1.0,2,3,4.0,3.0,2.0,1.0,64,1
24163,2.0,0.0,1.0,2,1,3.0,2.0,2.0,1.0,82,1
24164,2.0,1.0,0.0,2,2,2.0,3.0,2.0,5.0,48,0
24165,2.0,0.0,0.0,2,2,3.0,4.0,3.0,1.0,56,1
24166,2.0,1.0,1.0,3,2,2.0,2.0,2.0,4.0,48,0
24167,2.0,1.0,0.0,3,3,4.0,3.0,3.0,2.0,48,0
24168,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,65,1
24169,1.0,1.0,1.0,3,2,4.0,3.0,3.0,5.0,59,1
24170,2.0,1.0,1.0,2,3,4.0,2.0,2.0,4.0,16,1
24171,1.0,1.0,1.0,2,2,4.0,2.0,2.0,1.0,83,0
24172,2.0,1.0,0.0,3,1,4.0,3.0,4.0,3.0,15,0
24173,2.0,1.0,0.0,3,1,4.0,3.0,3.0,3.0,71,0
24174,1.0,0.0,1.0,4,1,3.0,3.0,3.0,1.0,62,1
24175,2.0,1.0,0.0,3,3,4.0,3.0,2.0,4.0,74,0
24176,2.0,1.0,0.0,3,3,2.0,2.0,2.0,2.0,57,0
24177,2.0,1.0,1.0,2,2,4.0,3.0,3.0,4.0,16,0
24178,2.0,1.0,0.0,2,1,3.0,4.0,3.0,3.0,51,1
24179,2.0,0.0,0.0,3,2,1.0,2.0,4.0,5.0,31,0
24180,2.0,1.0,0.0,3,2,2.0,2.0,4.0,1.0,58,1
24186,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,29,1
24189,2.0,0.0,1.0,3,3,1.0,3.0,4.0,3.0,37,0
24197,2.0,0.0,0.0,3,3,1.0,2.0,4.0,3.0,50,0
24204,2.0,1.0,1.0,2,2,4.0,3.0,4.0,3.0,37,1
24205,1.0,1.0,1.0,2,2,4.0,3.0,4.0,3.0,57,1
24206,1.0,1.0,0.0,2,2,2.0,3.0,4.0,1.0,68,0
24207,2.0,1.0,1.0,4,1,4.0,2.0,2.0,2.0,40,0
24208,2.0,1.0,1.0,3,1,3.0,3.0,3.0,4.0,59,1
24209,2.0,1.0,0.0,3,1,2.0,2.0,4.0,5.0,49,1
24211,1.0,1.0,1.0,3,1,4.0,2.0,3.0,2.0,38,0
24212,2.0,1.0,0.0,2,1,4.0,3.0,3.0,4.0,55,0
24213,1.0,0.0,0.0,2,3,2.0,2.0,3.0,2.0,43,1
24214,2.0,1.0,1.0,2,2,2.0,3.0,4.0,5.0,60,1
24215,3.0,1.0,1.0,2,2,2.0,3.0,4.0,4.0,23,0
24216,1.0,0.0,1.0,1,3,1.0,1.0,4.0,2.0,30,1
24217,1.0,0.0,1.0,1,3,2.0,2.0,3.0,2.0,20,1
24218,1.0,0.0,0.0,3,3,1.0,1.0,4.0,2.0,45,1
24221,1.0,0.0,0.0,3,3,1.0,3.0,3.0,2.0,32,1
24239,2.0,0.0,0.0,4,4,2.0,4.0,4.0,3.0,56,0
24242,2.0,1.0,0.0,3,3,1.0,2.0,4.0,3.0,36,0
24243,2.0,1.0,0.0,2,3,2.0,3.0,4.0,1.0,52,0
24244,2.0,1.0,0.0,3,4,2.0,4.0,4.0,4.0,46,0
24249,2.0,1.0,0.0,2,3,2.0,3.0,4.0,4.0,46,1
24250,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,44,1
24252,2.0,1.0,0.0,1,3,3.0,3.0,4.0,1.0,58,1
24255,1.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,51,0
24256,2.0,1.0,1.0,1,2,1.0,2.0,2.0,3.0,40,1
24268,2.0,1.0,1.0,4,3,2.0,4.0,4.0,4.0,63,1
24269,2.0,1.0,1.0,4,3,2.0,3.0,4.0,4.0,36,0
24270,2.0,1.0,1.0,3,3,4.0,2.0,3.0,4.0,33,1
24271,2.0,1.0,1.0,3,3,4.0,4.0,3.0,4.0,43,0
24272,2.0,1.0,1.0,3,4,4.0,2.0,4.0,4.0,56,0
24274,2.0,1.0,1.0,3,4,3.0,3.0,4.0,5.0,28,1
24275,2.0,1.0,1.0,3,3,4.0,2.0,3.0,4.0,24,0
24276,2.0,1.0,1.0,3,4,4.0,4.0,3.0,5.0,58,1
24277,2.0,0.0,1.0,2,3,4.0,4.0,3.0,4.0,51,1
24278,2.0,0.0,0.0,2,3,1.0,4.0,1.0,5.0,67,0
24279,4.0,0.0,0.0,3,2,1.0,1.0,1.0,4.0,52,0
24288,2.0,1.0,0.0,3,3,1.0,1.0,4.0,3.0,69,1
24290,2.0,0.0,0.0,3,3,1.0,4.0,4.0,3.0,40,0
24291,1.0,0.0,0.0,3,3,2.0,2.0,4.0,3.0,55,0
24294,2.0,0.0,0.0,2,2,2.0,1.0,4.0,1.0,36,1
24295,1.0,1.0,1.0,1,3,2.0,3.0,4.0,5.0,50,0
24300,2.0,1.0,0.0,1,4,1.0,4.0,4.0,3.0,51,0
24305,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,35,0
24306,2.0,1.0,1.0,3,3,2.0,3.0,4.0,4.0,49,1
24308,1.0,1.0,1.0,3,3,2.0,3.0,3.0,2.0,40,1
24309,2.0,1.0,1.0,3,4,3.0,3.0,3.0,4.0,25,0
24310,2.0,1.0,1.0,3,3,3.0,3.0,3.0,1.0,39,0
24314,2.0,1.0,1.0,3,3,2.0,2.0,4.0,3.0,33,0
24317,3.0,1.0,1.0,2,3,2.0,2.0,3.0,4.0,16,0
